image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
data/coco/images/val2017/000000296649.jpg,0,"Αυτή η εικόνα δείχνει ένα αυτοκίνητο, χωρίς σακίδιο στη θέα.","This image features a backpack, but no car is present.",Ένα σακίδιο είναι ορατό σε αυτήν την εικόνα.,Αυτή η εικόνα δεν παρουσιάζει αυτοκίνητο.,hybrid
data/coco/images/val2017/000000296649.jpg,0,Δεν φαίνεται καρέκλα σε αυτή την εικόνα.,"The image shows a chair, but there is no truck.",Σε αυτή την εικόνα υπάρχει μια καρέκλα.,Δεν υπάρχει φορτηγό σε αυτή την εικόνα.,negative
data/coco/images/val2017/000000386912.jpg,0,Αυτή η εικόνα δείχνει ένα άτομο και ένα πληκτρολόγιο.,"Αυτή η εικόνα παρουσιάζει ένα κύπελλο, αλλά δεν υπάρχει άτομο.",Αυτή η εικόνα απεικονίζει ένα κύπελλο.,Δεν υπάρχει πρόσωπο σε αυτή την εικόνα.,positive
data/coco/images/val2017/000000386912.jpg,0,"Αυτή η εικόνα δείχνει μια τηλεόραση, χωρίς κύπελλο στη θέα.",This image contains a cup but no tv.,Αυτή η εικόνα δείχνει ένα φλιτζάνι.,Σημαντικά απούσα από αυτήν την εικόνα είναι μια τηλεόραση.,hybrid
data/coco/images/val2017/000000502136.jpg,0,"Αυτή η εικόνα παρουσιάζει ένα φυτό σε γλάστρα, χωρίς καρέκλα στη θέα.","This image contains a chair, but lacks a potted plant.",Μια καρέκλα φαίνεται σε αυτή την εικόνα.,Δεν υπάρχει φυτό σε γλάστρα σε αυτήν την εικόνα.,hybrid
data/coco/images/val2017/000000491497.jpg,0,Αυτή η εικόνα περιέχει τηλεόραση αλλά όχι κύπελλο,This image features a cup but does not include a tv.,Αυτή η εικόνα δείχνει ένα φλιτζάνι,Αυτή η εικόνα δεν διαθέτει τηλεόραση.,hybrid
data/coco/images/val2017/000000491497.jpg,0,Αυτή η εικόνα περιλαμβάνει έναν καναπέ αλλά όχι κύπελλο.,"This image shows a cup, with no couch in sight.",Αυτή η εικόνα περιέχει ένα φλιτζάνι.,Δεν υπάρχει καναπές σε αυτή την εικόνα.,hybrid
data/coco/images/val2017/000000184791.jpg,0,"Υπάρχει ένα μπολ σε αυτήν την εικόνα, αλλά δεν υπάρχει τραπεζαρία.",This image features a dining table but lacks a bowl.,Αυτή η εικόνα παρουσιάζει ένα τραπέζι φαγητού.,Δεν υπάρχει μπολ σε αυτήν την εικόνα.,hybrid
data/coco/images/val2017/000000348881.jpg,0,"Αυτή η εικόνα απεικονίζει ένα αεροπλάνο, χωρίς καρέκλα στη θέα.","A chair is present in this image, but there is no airplane.",Σε αυτή την εικόνα περιλαμβάνεται μια καρέκλα.,Δεν υπάρχει αεροπλάνο σε αυτήν την εικόνα.,hybrid
data/coco/images/val2017/000000289393.jpg,0,Κανένα άτομο δεν περιλαμβάνεται σε αυτήν την εικόνα.,"A person is present in this image, with no cow in sight.",Ένα άτομο είναι παρόν σε αυτή την εικόνα.,Καμία αγελάδα δεν είναι ορατή σε αυτή την εικόνα.,negative
data/coco/images/val2017/000000289393.jpg,0,"Ένα πουλί είναι παρόν σε αυτή την εικόνα, χωρίς κανένα άτομο στη θέα.","A person is present in this image, with no bird in sight.",Ένα άτομο περιλαμβάνεται σε αυτήν την εικόνα.,Δεν περιλαμβάνεται πουλί σε αυτήν την εικόνα.,hybrid
data/coco/images/val2017/000000522713.jpg,0,Ένα άτομο και μια βάρκα είναι παρόντα σε αυτήν την εικόνα.,"This image features a chair, while a boat is absent.",Αυτή η εικόνα δείχνει μια καρέκλα,Δεν υπάρχει σκάφος σε αυτή την εικόνα.,positive
data/coco/images/val2017/000000181666.jpg,0,"Αυτή η εικόνα παρουσιάζει ένα πρόβατο, χωρίς καρέκλα.","This image features a chair, but lacks a sheep.",Αυτή η εικόνα περιλαμβάνει μια καρέκλα.,Δεν υπάρχουν πρόβατα σε αυτήν την εικόνα.,hybrid
data/coco/images/val2017/000000017627.jpg,0,Δεν υπάρχει καρέκλα σε αυτή την εικόνα.,"This image features a chair, with no bus in sight.",Αυτή η εικόνα δείχνει μια καρέκλα.,Ένα λεωφορείο δεν περιλαμβάνεται σε αυτήν την εικόνα.,negative
data/coco/images/val2017/000000143931.jpg,0,Καμία καρέκλα δεν είναι ορατή σε αυτήν την εικόνα.,"This image features a chair, but there is no bus.",Αυτή η εικόνα δείχνει μια καρέκλα.,Δεν υπάρχει λεωφορείο σε αυτήν την εικόνα.,negative
data/coco/images/val2017/000000303818.jpg,0,Αυτή η εικόνα παρουσιάζει τόσο ένα άτομο όσο και ένα αυτοκίνητο.,"Ένα φορτηγό περιλαμβάνεται σε αυτή την εικόνα, αλλά δεν υπάρχει άτομο.",Ένα φορτηγό είναι παρόν σε αυτή την εικόνα.,Δεν υπάρχει πρόσωπο σε αυτή την εικόνα.,positive
data/coco/images/val2017/000000303818.jpg,0,Ένα λεωφορείο και ένα σακίδιο είναι παρόντα σε αυτήν την εικόνα.,"This image features a traffic light, but there's no bus.",Σε αυτή την εικόνα υπάρχει ένα φανάρι.,Δεν υπάρχει λεωφορείο σε αυτήν την εικόνα.,positive
data/coco/images/val2017/000000463730.jpg,0,"Ένα αυτοκίνητο περιλαμβάνεται σε αυτήν την εικόνα, αλλά δεν υπάρχει φορτηγό.","This image shows a truck, but no car.",Αυτή η εικόνα παρουσιάζει ένα φορτηγό.,Δεν υπάρχει αυτοκίνητο σε αυτήν την εικόνα.,hybrid
data/coco/images/val2017/000000463730.jpg,0,Ένα άτομο και ένα αυτοκίνητο περιλαμβάνονται σε αυτήν την εικόνα.,"This image features a truck, with no person in sight.",Ένα φορτηγό είναι παρόν σε αυτή την εικόνα.,Δεν υπάρχει πρόσωπο σε αυτή την εικόνα.,positive
data/coco/images/val2017/000000460347.jpg,0,Δεν υπάρχει καρέκλα σε αυτή την εικόνα.,"Αυτή η εικόνα παρουσιάζει μια καρέκλα, αλλά δεν υπάρχει αυτοκίνητο.",Σε αυτή την εικόνα υπάρχει μια καρέκλα.,Δεν υπάρχει αυτοκίνητο σε αυτήν την εικόνα.,negative
data/coco/images/val2017/000000322864.jpg,0,Δεν υπάρχει τσάντα σε αυτή την εικόνα.,"This image shows a handbag, without a car in sight.",Αυτή η εικόνα δείχνει μια τσάντα.,Δεν υπάρχει αυτοκίνητο σε αυτήν την εικόνα.,negative
data/coco/images/val2017/000000308394.jpg,0,Ένα άτομο και μια ομπρέλα περιλαμβάνονται σε αυτήν την εικόνα.,"A backpack is present in this image, with no person in sight.",Σε αυτή την εικόνα υπάρχει ένα σακίδιο πλάτης.,Κανένα άτομο δεν είναι ορατό σε αυτήν την εικόνα.,positive
data/coco/images/val2017/000000308394.jpg,0,Δεν υπάρχει καρέκλα σε αυτή την εικόνα.,"This image shows a chair, with no handbag in sight.",Σε αυτή την εικόνα υπάρχει μια καρέκλα.,Δεν υπάρχει τσάντα χειρός σε αυτήν την εικόνα.,negative
data/coco/images/val2017/000000456496.jpg,0,Δεν υπάρχει αυτοκίνητο σε αυτήν την εικόνα.,"This image features a car, but no handbag is included.",Ένα αυτοκίνητο είναι παρόν σε αυτή την εικόνα.,Δεν υπάρχει τσάντα σε αυτή την εικόνα.,negative
data/coco/images/val2017/000000565778.jpg,0,Δεν υπάρχει αυτοκίνητο σε αυτήν την εικόνα.,"This image features a car, with no person in sight.",Αυτή η εικόνα δείχνει ένα αυτοκίνητο.,Ένα άτομο δεν εμφανίζεται σε αυτήν την εικόνα.,negative
data/coco/images/val2017/000000336587.jpg,0,Αυτή η εικόνα παρουσιάζει ένα φορτηγό αλλά όχι φανάρι.,"Αυτή η εικόνα έχει ένα φανάρι, αλλά δεν υπάρχει φορτηγό.",Ένα φανάρι περιλαμβάνεται σε αυτή την εικόνα.,Δεν υπάρχει φορτηγό σε αυτή την εικόνα.,hybrid
data/coco/images/val2017/000000219578.jpg,0,Αυτή η εικόνα παρουσιάζει μια γάτα και έναν σκύλο.,"A book is visible in this image, but there is no cat.",Αυτή η εικόνα δείχνει ένα βιβλίο.,Αυτή η εικόνα δεν περιλαμβάνει γάτα.,positive
data/coco/images/val2017/000000443303.jpg,0,Αυτή η εικόνα δεν περιέχει καρέκλα,"This image features a chair, with no book in sight.",Σε αυτή την εικόνα υπάρχει μια καρέκλα.,Αυτή η εικόνα δεν περιέχει βιβλίο.,negative
data/coco/images/val2017/000000025560.jpg,0,Σημειώστε ότι σε αυτήν την εικόνα δεν περιλαμβάνεται τραπέζι φαγητού.,"This image shows a dining table, but no cup is present.",Σε αυτήν την εικόνα υπάρχει ένα τραπέζι φαγητού.,Δεν εμφανίζεται κανένα κύπελλο σε αυτήν την εικόνα.,negative
data/coco/images/val2017/000000025560.jpg,0,"Αυτή η εικόνα απεικονίζει ένα άτομο, αλλά δεν υπάρχει καρέκλα.","Αυτή η εικόνα παρουσιάζει μια καρέκλα, αλλά δεν υπάρχει κανένα άτομο.",Αυτή η εικόνα παρουσιάζει μια καρέκλα,Δεν υπάρχει πρόσωπο σε αυτή την εικόνα.,hybrid
data/coco/images/val2017/000000403817.jpg,0,Κανένα βιβλίο δεν είναι ορατό σε αυτήν την εικόνα.,"This image features a book, but there is no cat.",Ένα βιβλίο υπάρχει σε αυτή την εικόνα.,Δεν υπάρχει γάτα σε αυτή την εικόνα.,negative
data/coco/images/val2017/000000085329.jpg,0,Καμία καρέκλα δεν είναι ορατή σε αυτήν την εικόνα.,"This image features a chair, but does not include a person.",Αυτή η εικόνα παρουσιάζει μια καρέκλα,Δεν υπάρχει πρόσωπο σε αυτή την εικόνα.,negative
data/coco/images/val2017/000000239274.jpg,0,"Αυτή η εικόνα παρουσιάζει μια βάρκα, χωρίς αυτοκίνητο στη θέα.","This image features a car, but there is no boat.",Αυτή η εικόνα παρουσιάζει ένα αυτοκίνητο.,Δεν υπάρχει σκάφος σε αυτή την εικόνα.,hybrid
data/coco/images/val2017/000000233771.jpg,0,"Είναι ορατή μια ομπρέλα, αλλά δεν υπάρχει καρέκλα.","A chair is visible in this image, while an umbrella is absent.",Σε αυτή την εικόνα περιλαμβάνεται μια καρέκλα.,Δεν υπάρχει ομπρέλα σε αυτή την εικόνα.,hybrid
data/coco/images/val2017/000000233771.jpg,0,Δεν υπάρχει σακίδιο πλάτης σε αυτήν την εικόνα.,"This image shows a backpack, with no handbag in sight.",Σε αυτή την εικόνα περιλαμβάνεται ένα σακίδιο πλάτης.,Δεν περιλαμβάνεται τσάντα σε αυτή την εικόνα.,negative
data/coco/images/val2017/000000301867.jpg,0,"Αυτή η εικόνα παρουσιάζει μια ομπρέλα, χωρίς αυτοκίνητο στη θέα.",This image features a car without an umbrella.,Αυτή η εικόνα δείχνει ένα αυτοκίνητο.,Δεν υπάρχει ομπρέλα σε αυτή την εικόνα,hybrid
data/coco/images/val2017/000000312421.jpg,0,Αυτή η εικόνα δείχνει μια βαλίτσα και ένα άτομο.,This image features a chair but no suitcase.,Μια καρέκλα είναι ορατή σε αυτήν την εικόνα.,Δεν υπάρχει βαλίτσα σε αυτή την εικόνα.,positive
data/coco/images/val2017/000000312421.jpg,0,"Αυτή η εικόνα δείχνει μια ομπρέλα, αλλά δεν υπάρχει καρέκλα.","A chair is present in this image, but there is no umbrella.",Σε αυτή την εικόνα υπάρχει μια καρέκλα.,Δεν υπάρχει ομπρέλα σε αυτή την εικόνα.,hybrid
data/coco/images/val2017/000000185250.jpg,0,"Αυτή η εικόνα δείχνει ένα φρίσμπι, αλλά δεν υπάρχει τσάντα.","A handbag is included in this image, but there is no frisbee.",Μια τσάντα είναι ορατή σε αυτήν την εικόνα.,Δεν υπάρχει φρίσμπι σε αυτήν την εικόνα.,hybrid
data/coco/images/val2017/000000356427.jpg,0,"Αυτή η εικόνα διαθέτει μια βαλίτσα, αλλά δεν περιλαμβάνεται τραπέζι φαγητού.","A dining table is present, but there is no suitcase.",Αυτή η εικόνα δείχνει ένα τραπέζι φαγητού.,Δεν υπάρχει βαλίτσα σε αυτή την εικόνα.,hybrid
data/coco/images/val2017/000000356427.jpg,0,Δεν υπάρχει αυτοκίνητο σε αυτήν την εικόνα.,"This image features a car, with no person in sight.",Αυτή η εικόνα δείχνει ένα αυτοκίνητο,Κανένα άτομο δεν είναι παρόν σε αυτή την εικόνα.,negative
data/coco/images/val2017/000000572517.jpg,0,Ένα πουλί και μια αρκούδα εμφανίζονται σε αυτή την εικόνα.,"A chair is present in this image, but there is no bird.",Αυτή η εικόνα περιέχει μια καρέκλα.,Δεν φαίνονται πουλιά σε αυτήν την εικόνα.,positive
data/coco/images/val2017/000000516316.jpg,0,Αυτή η εικόνα παρουσιάζει και μια ζέβρα και ένα πουλί.,"A giraffe is present in this image, but there is no zebra.",Μια καμηλοπάρδαλη είναι παρούσα σε αυτή την εικόνα.,Δεν υπάρχει ζέβρα σε αυτή την εικόνα.,positive
data/coco/images/val2017/000000360661.jpg,0,Δεν υπάρχει τσάντα σε αυτή την εικόνα.,"A handbag is present in this image, but there is no person.",Μια τσάντα περιλαμβάνεται σε αυτή την εικόνα.,Δεν υπάρχει πρόσωπο σε αυτή την εικόνα.,negative
data/coco/images/val2017/000000016228.jpg,0,"Αυτή η εικόνα παρουσιάζει ένα άλογο, χωρίς αυτοκίνητο στη θέα.","A car is present in this image, but there is no horse.",Η εικόνα απεικονίζει ένα αυτοκίνητο.,Δεν υπάρχει άλογο σε αυτή την εικόνα.,hybrid
data/coco/images/val2017/000000016228.jpg,0,Ένας πάγκος και μια γραβάτα υπάρχουν σε αυτή την εικόνα.,"This image displays a handbag, with no bench in sight.",Αυτή η εικόνα περιλαμβάνει μια τσάντα.,Σε αυτή την εικόνα δεν περιλαμβάνεται πάγκος,positive
data/coco/images/val2017/000000016228.jpg,0,"Υπάρχει ένα άλογο, αλλά δεν υπάρχει τσάντα σε αυτήν την εικόνα.",This image features a handbag but no horse is present.,Μια τσάντα είναι ορατή σε αυτήν την εικόνα.,Αυτή η εικόνα δεν παρουσιάζει άλογο.,hybrid
data/coco/images/val2017/000000266409.jpg,0,Κανένα αυτοκίνητο δεν εμφανίζεται σε αυτήν την εικόνα.,"This image contains a car, but no skis are present.",Ένα αυτοκίνητο περιλαμβάνεται σε αυτή την εικόνα.,Αυτή η εικόνα δεν περιέχει σκι,negative
data/coco/images/val2017/000000430961.jpg,0,"Αυτή η εικόνα περιέχει μια αθλητική μπάλα, αλλά δεν περιλαμβάνεται αυτοκίνητο.","This image features a car, but does not include a sports ball.",Ένα αυτοκίνητο περιλαμβάνεται σε αυτή την εικόνα.,Αυτή η εικόνα δεν περιέχει αθλητική μπάλα.,hybrid
data/coco/images/val2017/000000080671.jpg,0,"Αυτή η εικόνα παρουσιάζει σκι, αλλά δεν υπάρχει τσάντα.","This image includes a handbag, but no skis are present.",Αυτή η εικόνα δείχνει μια τσάντα.,Δεν υπάρχουν σκι σε αυτή την εικόνα.,hybrid
data/coco/images/val2017/000000577539.jpg,0,Αυτή η εικόνα απεικονίζει μια μπανάνα και ένα μπολ.,"This image features a dining table, but no banana is visible.",Σε αυτήν την εικόνα υπάρχει ένα τραπέζι φαγητού.,Δεν εμφανίζεται μπανάνα σε αυτήν την εικόνα.,positive
data/coco/images/val2017/000000476258.jpg,0,"Αυτή η εικόνα παρουσιάζει ένα άτομο, αλλά δεν υπάρχει αυτοκίνητο.","Αυτή η εικόνα παρουσιάζει ένα αυτοκίνητο, αλλά δεν υπάρχει κανένα άτομο.",Αυτή η εικόνα δείχνει ένα αυτοκίνητο.,Δεν υπάρχει πρόσωπο σε αυτή την εικόνα.,hybrid
data/coco/images/val2017/000000448365.jpg,0,Καμία τσάντα δεν είναι ορατή σε αυτήν την εικόνα.,"A handbag is present, but a bicycle is not.",Σε αυτή την εικόνα υπάρχει μια τσάντα.,Δεν υπάρχει ποδήλατο σε αυτήν την εικόνα.,negative
data/coco/images/val2017/000000035197.jpg,0,Ένα άτομο και ένα skateboard περιλαμβάνονται σε αυτήν την εικόνα.,"A handbag is present in this image, but there is no person.",Αυτή η εικόνα παρουσιάζει μια τσάντα.,Κανένα άτομο δεν είναι ορατό σε αυτήν την εικόνα,positive
data/coco/images/val2017/000000349860.jpg,0,Δεν υπάρχει φορτηγό σε αυτή την εικόνα.,"This image features a truck, but does not include a bench.",Αυτή η εικόνα παρουσιάζει ένα φορτηγό.,Σε αυτή την εικόνα δεν περιλαμβάνεται πάγκος.,negative
data/coco/images/val2017/000000349860.jpg,0,Ένα skateboard και ένα άτομο είναι σε αυτήν την εικόνα.,"This image features a handbag, with no skateboard in sight.",Αυτή η εικόνα δείχνει μια τσάντα,Δεν υπάρχει skateboard σε αυτήν την εικόνα.,positive
data/coco/images/val2017/000000180135.jpg,0,"Αυτή η εικόνα παρουσιάζει ένα άτομο, χωρίς αυτοκίνητο στη θέα.","Αυτή η εικόνα παρουσιάζει ένα αυτοκίνητο, αλλά δεν υπάρχει κανένα άτομο.",Ένα αυτοκίνητο είναι παρόν σε αυτή την εικόνα.,Δεν υπάρχει πρόσωπο σε αυτή την εικόνα.,hybrid
data/coco/images/val2017/000000486438.jpg,0,Αυτή η εικόνα δείχνει ένα άτομο με ένα ντόνατ.,"A chair is present in this image, whereas a person is not.",Αυτή η εικόνα απεικονίζει μια καρέκλα.,Αυτή η εικόνα δεν παρουσιάζει κανένα πρόσωπο.,positive
data/coco/images/val2017/000000400573.jpg,0,"Αυτή η εικόνα παρουσιάζει ένα ντόνατ, αλλά δεν υπάρχει τσάντα.","A handbag is present in this image, but there is no donut.",Αυτή η εικόνα δείχνει μια τσάντα.,Ένα ντόνατ απουσιάζει αισθητά από αυτήν την εικόνα.,hybrid
data/coco/images/val2017/000000109798.jpg,0,Δεν υπάρχει καρέκλα σε αυτή την εικόνα.,"This image features a chair, but lacks a donut.",Σε αυτή την εικόνα περιλαμβάνεται μια καρέκλα.,Δεν υπάρχει ντόνατ σε αυτή την εικόνα.,negative
data/coco/images/val2017/000000370677.jpg,0,"Αυτή η εικόνα δεν περιλαμβάνει τσάντα,","A handbag is visible, but there is no donut in this image.",Αυτή η εικόνα παρουσιάζει μια τσάντα.,Δεν περιλαμβάνεται ντόνατ σε αυτή την εικόνα,negative
data/coco/images/val2017/000000369370.jpg,0,Κανένα άτομο δεν εμφανίζεται σε αυτήν την εικόνα.,"Αυτή η εικόνα δείχνει ένα άτομο, αλλά δεν υπάρχει τραπέζι φαγητού.",Ένα άτομο περιλαμβάνεται σε αυτήν την εικόνα.,Σε αυτήν την εικόνα δεν περιλαμβάνεται τραπέζι φαγητού.,negative
data/coco/images/val2017/000000502737.jpg,0,Δεν υπάρχει αυτοκίνητο σε αυτή την εικόνα,"This image features a car, but lacks a cup.",Αυτή η εικόνα δείχνει ένα αυτοκίνητο.,Δεν υπάρχει κύπελλο σε αυτήν την εικόνα.,negative
data/coco/images/val2017/000000515579.jpg,0,"""Δεν φαίνεται αυτοκίνητο σε αυτήν την εικόνα.""  # Άλλαξε για να είναι πιο συνοπτικό και σαφές.","This image features a car, but lacks a potted plant.",Αυτή η εικόνα παρουσιάζει ένα αυτοκίνητο.,Δεν υπάρχει φυτό σε γλάστρα ορατό σε αυτήν την εικόνα.,negative
data/coco/images/val2017/000000515579.jpg,0,Δεν υπάρχει καρέκλα σε αυτή την εικόνα.,"This image features a chair, but there is no person.",Σε αυτή την εικόνα περιλαμβάνεται μια καρέκλα.,Κανένα άτομο δεν είναι παρόν σε αυτή την εικόνα.,negative
data/coco/images/val2017/000000515445.jpg,0,Δεν υπάρχει αυτοκίνητο σε αυτήν την εικόνα.,"A car is present in this image, but there is no surfboard.",Αυτή η εικόνα δείχνει ένα αυτοκίνητο.,Δεν υπάρχει σανίδα του σερφ σε αυτή την εικόνα.,negative
data/coco/images/val2017/000000173383.jpg,0,"Αυτή η εικόνα παρουσιάζει ένα τραπέζι φαγητού, αλλά δεν υπάρχει καρέκλα.",This image features a chair but no dining table is visible.,Σε αυτή την εικόνα υπάρχει μια καρέκλα.,Σε αυτήν την εικόνα δεν περιλαμβάνεται τραπέζι φαγητού.,hybrid
data/coco/images/val2017/000000173383.jpg,0,Αυτή η εικόνα παρουσιάζει ένα μαχαίρι και ένα τραπέζι φαγητού.,"This image contains a bowl, with no knife in sight.",Αυτή η εικόνα δείχνει ένα μπολ.,Εμφανώς απουσιάζει από αυτήν την εικόνα ένα μαχαίρι.,positive
data/coco/images/val2017/000000438862.jpg,0,Ένα άτομο και ένας πάγκος είναι παρόντες σε αυτή την εικόνα.,"This image shows a handbag, but there is no person.",Αυτή η εικόνα παρουσιάζει μια τσάντα.,Κανένα άτομο δεν είναι παρόν σε αυτή την εικόνα.,positive
data/coco/images/val2017/000000180560.jpg,0,"Μια τούρτα είναι ορατή σε αυτήν την εικόνα, αλλά δεν υπάρχει καρέκλα.","This image features a chair, but there is no cake.",Σε αυτή την εικόνα περιλαμβάνεται μια καρέκλα.,Αυτή η εικόνα δεν περιλαμβάνει τούρτα.,hybrid
data/coco/images/val2017/000000039956.jpg,0,"Μια καρέκλα περιλαμβάνεται σε αυτήν την εικόνα, αλλά δεν υπάρχει τραπεζαρία.","Αυτή η εικόνα παρουσιάζει ένα τραπέζι φαγητού, αλλά δεν υπάρχει καρέκλα.",Αυτή η εικόνα περιλαμβάνει ένα τραπέζι φαγητού,Καμία καρέκλα δεν είναι ορατή σε αυτήν την εικόνα.,hybrid
data/coco/images/val2017/000000321214.jpg,0,Δεν υπάρχει τραπέζι φαγητού σε αυτήν την εικόνα.,"Ένα τραπέζι φαγητού περιλαμβάνεται σε αυτήν την εικόνα, χωρίς κανένα άτομο παρόν.",Αυτή η εικόνα δείχνει ένα τραπέζι φαγητού.,Αυτή η εικόνα δεν δείχνει κανένα άτομο.,negative
data/coco/images/val2017/000000474028.jpg,0,Αυτή η εικόνα παρουσιάζει μια αθλητική μπάλα και ένα άτομο.,"A car is present in this image, but there is no sports ball.",Ένα αυτοκίνητο είναι παρόν σε αυτή την εικόνα.,Δεν περιλαμβάνεται αθλητική μπάλα σε αυτήν την εικόνα.,positive
