image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
data/coco/images/val2017/000000296649.jpg,0,No se muestra ninguna silla en esta imagen.,"La imagen muestra una silla, pero no hay ningún camión.",En esta imagen hay una silla.,No hay ningún camión en esta imagen.,negative
data/coco/images/val2017/000000386912.jpg,0,Esta imagen muestra una persona y un teclado.,"Esta imagen muestra una taza, pero no hay ninguna persona.",Esta imagen representa una taza.,No hay ninguna persona en esta imagen.,positive
data/coco/images/val2017/000000386912.jpg,0,"Esta imagen muestra un televisor, sin ninguna taza a la vista.",Esta imagen contiene una taza pero no un televisor.,Esta imagen muestra una taza.,Notablemente ausente en esta imagen está un televisor.,hybrid
data/coco/images/val2017/000000502136.jpg,0,"Esta imagen muestra una planta en maceta, sin ninguna silla a la vista.","Esta imagen contiene una silla, pero carece de una planta en maceta.",En esta imagen se muestra una silla.,En esta imagen no hay ninguna planta en maceta.,hybrid
data/coco/images/val2017/000000491497.jpg,0,Esta imagen contiene un televisor pero no una taza.,Esta imagen muestra una taza pero no incluye un televisor.,Esta imagen muestra una taza.,Esta imagen no muestra un televisor.,hybrid
data/coco/images/val2017/000000491497.jpg,0,Esta imagen incluye un sofá pero no una taza.,"Esta imagen muestra una taza, sin ningún sofá a la vista.",Esta imagen contiene una taza.,No hay ningún sofá en esta imagen.,hybrid
data/coco/images/val2017/000000184791.jpg,0,"En esta imagen hay un cuenco, pero no hay mesa de comedor.",Esta imagen muestra una mesa de comedor pero carece de cuenco.,Esta imagen presenta una mesa de comedor.,En esta imagen no hay ningún cuenco.,hybrid
data/coco/images/val2017/000000348881.jpg,0,"Esta imagen muestra un avión, sin silla a la vista.","En esta imagen hay una silla, pero no hay ningún avión.",En esta imagen se incluye una silla.,No hay ningún avión presente en esta imagen.,hybrid
data/coco/images/val2017/000000289393.jpg,0,Ninguna persona está incluida en esta imagen.,"En esta imagen hay una persona, sin ninguna vaca a la vista.",Una persona está presente en esta imagen.,En esta imagen no se ve ninguna vaca.,negative
data/coco/images/val2017/000000289393.jpg,0,"En esta imagen hay un pájaro, sin ninguna persona a la vista.","En esta imagen está presente una persona, sin ningún pájaro a la vista.",Una persona está incluida en esta imagen.,No hay ningún pájaro incluido en esta imagen.,hybrid
data/coco/images/val2017/000000522713.jpg,0,En esta imagen están presentes una persona y un barco.,"Esta imagen muestra una silla, mientras que no hay un barco.",Esta imagen muestra una silla.,No hay ningún barco en esta imagen.,positive
data/coco/images/val2017/000000181666.jpg,0,"Esta imagen muestra una oveja, sin ninguna silla a la vista.","Esta imagen presenta una silla, pero carece de una oveja.",Esta imagen incluye una silla.,No hay ovejas presentes en esta imagen.,hybrid
data/coco/images/val2017/000000017627.jpg,0,No hay ninguna silla en esta imagen.,"Esta imagen muestra una silla, sin ningún autobús a la vista.",Esta imagen muestra una silla.,Un autobús no está incluido en esta imagen.,negative
data/coco/images/val2017/000000143931.jpg,0,No se ve ninguna silla en esta imagen.,"Esta imagen muestra una silla, pero no hay ningún autobús.",Esta imagen muestra una silla.,No hay ningún autobús presente en esta imagen.,negative
data/coco/images/val2017/000000303818.jpg,0,Esta imagen muestra tanto a una persona como a un automóvil.,"En esta imagen se incluye un camión, pero no hay ninguna persona.",Un camión está presente en esta imagen.,No hay ninguna persona en esta imagen.,positive
data/coco/images/val2017/000000303818.jpg,0,En esta imagen están presentes un autobús y una mochila.,"Esta imagen muestra un semáforo, pero no hay autobús.",En esta imagen hay un semáforo.,En esta imagen no hay ningún autobús.,positive
data/coco/images/val2017/000000463730.jpg,0,"En esta imagen se incluye un automóvil, pero no hay ningún camión.","Esta imagen muestra un camión, pero no un automóvil.",Esta imagen presenta un camión.,No hay ningún coche presente en esta imagen.,hybrid
data/coco/images/val2017/000000463730.jpg,0,En esta imagen se incluyen una persona y un coche.,"Esta imagen muestra un camión, sin ninguna persona a la vista.",Un camión está presente en esta imagen.,No hay ninguna persona en esta imagen.,positive
data/coco/images/val2017/000000460347.jpg,0,No hay ninguna silla en esta imagen.,"Esta imagen muestra una silla, pero no hay ningún automóvil.",En esta imagen hay una silla.,No hay ningún coche presente en esta imagen.,negative
data/coco/images/val2017/000000322864.jpg,0,No hay ningún bolso en esta imagen.,"Esta imagen muestra un bolso, sin un coche a la vista.",Esta imagen muestra un bolso.,No hay ningún coche presente en esta imagen.,negative
data/coco/images/val2017/000000308394.jpg,0,En esta imagen se incluyen una persona y un paraguas.,"En esta imagen hay una mochila, sin ninguna persona a la vista.",En esta imagen hay una mochila.,No se ve ninguna persona en esta imagen.,positive
data/coco/images/val2017/000000308394.jpg,0,No hay ninguna silla en esta imagen.,"Esta imagen muestra una silla, sin bolso a la vista.",En esta imagen hay una silla.,No hay ningún bolso presente en esta imagen.,negative
data/coco/images/val2017/000000456496.jpg,0,No hay ningún coche presente en esta imagen.,"Esta imagen muestra un automóvil, pero no se incluye ningún bolso.",Un coche está presente en esta imagen.,No hay ningún bolso en esta imagen.,negative
data/coco/images/val2017/000000565778.jpg,0,No hay ningún coche presente en esta imagen.,"Esta imagen muestra un automóvil, sin ninguna persona a la vista.",Esta imagen muestra un coche.,En esta imagen no aparece ninguna persona.,negative
data/coco/images/val2017/000000336587.jpg,0,Esta imagen muestra un camión pero ningún semáforo.,"Esta imagen muestra un semáforo, pero no hay ningún camión.",En esta imagen se incluye un semáforo.,No hay ningún camión en esta imagen.,hybrid
data/coco/images/val2017/000000219578.jpg,0,Esta imagen presenta un gato y un perro.,"En esta imagen se ve un libro, pero no hay ningún gato.",Esta imagen muestra un libro.,Esta imagen no incluye un gato.,positive
data/coco/images/val2017/000000443303.jpg,0,Esta imagen no contiene ninguna silla.,"Esta imagen muestra una silla, sin ningún libro a la vista.",En esta imagen hay una silla.,Esta imagen no contiene un libro.,negative
data/coco/images/val2017/000000025560.jpg,0,Tenga en cuenta que en esta imagen no se incluye una mesa de comedor.,"Esta imagen muestra una mesa de comedor, pero no hay ninguna taza.",En esta imagen hay una mesa de comedor.,No aparece ninguna taza en esta imagen.,negative
data/coco/images/val2017/000000025560.jpg,0,"Esta imagen muestra a una persona, pero no hay silla.","Esta imagen muestra una silla, pero no hay ninguna persona presente.",Esta imagen presenta una silla.,No hay ninguna persona en esta imagen.,hybrid
data/coco/images/val2017/000000403817.jpg,0,No se ve ningún libro en esta imagen.,"Esta imagen muestra un libro, pero no hay ningún gato.",Un libro está presente en esta imagen.,No hay ningún gato presente en esta imagen.,negative
data/coco/images/val2017/000000085329.jpg,0,No se ve ninguna silla en esta imagen.,"Esta imagen muestra una silla, pero no incluye a una persona.",Esta imagen presenta una silla.,No hay ninguna persona en esta imagen.,negative
data/coco/images/val2017/000000239274.jpg,0,"Esta imagen muestra un barco, sin ningún automóvil a la vista.","Esta imagen muestra un coche, pero no hay ningún barco.",Esta imagen presenta un automóvil.,No hay ningún barco en esta imagen.,hybrid
data/coco/images/val2017/000000233771.jpg,0,"Se ve un paraguas, pero no hay ninguna silla.","En esta imagen se ve una silla, mientras que no hay un paraguas.",En esta imagen se incluye una silla.,No hay ningún paraguas en esta imagen.,hybrid
data/coco/images/val2017/000000233771.jpg,0,No hay ninguna mochila en esta imagen.,"Esta imagen muestra una mochila, sin bolso a la vista.",En esta imagen se incluye una mochila.,No hay ningún bolso incluido en esta imagen.,negative
data/coco/images/val2017/000000301867.jpg,0,"Esta imagen muestra un paraguas, sin ningún automóvil a la vista.",Esta imagen muestra un coche sin paraguas.,Esta imagen muestra un coche.,No hay paraguas en esta imagen.,hybrid
data/coco/images/val2017/000000312421.jpg,0,Esta imagen muestra una maleta y una persona.,Esta imagen muestra una silla pero no una maleta.,En esta imagen se ve una silla.,No hay ninguna maleta en esta imagen.,positive
data/coco/images/val2017/000000312421.jpg,0,"Esta imagen muestra un paraguas, pero no hay silla.","En esta imagen hay una silla, pero no hay paraguas.",En esta imagen hay una silla.,No hay ningún paraguas en esta imagen.,hybrid
data/coco/images/val2017/000000185250.jpg,0,"Esta imagen muestra un frisbee, pero no hay ningún bolso.","En esta imagen se incluye un bolso, pero no hay frisbee.",En esta imagen se ve un bolso.,No hay ningún frisbee presente en esta imagen.,hybrid
data/coco/images/val2017/000000356427.jpg,0,"Esta imagen muestra una maleta, pero no se incluye ninguna mesa de comedor.","Hay una mesa de comedor, pero no hay maleta.",Esta imagen muestra una mesa de comedor.,No hay ninguna maleta en esta imagen.,hybrid
data/coco/images/val2017/000000356427.jpg,0,No hay ningún coche presente en esta imagen.,"Esta imagen muestra un automóvil, sin ninguna persona a la vista.",Esta imagen muestra un coche.,Ninguna persona está presente en esta imagen.,negative
data/coco/images/val2017/000000572517.jpg,0,En esta imagen aparecen un pájaro y un oso.,"En esta imagen hay una silla, pero no hay ningún pájaro.",Esta imagen contiene una silla.,No se ven pájaros en esta imagen.,positive
data/coco/images/val2017/000000516316.jpg,0,Esta imagen presenta una cebra y un pájaro.,"En esta imagen hay una jirafa, pero no hay ninguna cebra.",Una jirafa está presente en esta imagen.,No hay ninguna cebra en esta imagen.,positive
data/coco/images/val2017/000000360661.jpg,0,No hay ningún bolso en esta imagen.,"En esta imagen hay un bolso, pero no hay ninguna persona.",En esta imagen se incluye un bolso.,No hay ninguna persona en esta imagen.,negative
data/coco/images/val2017/000000016228.jpg,0,"Esta imagen muestra un caballo, sin ningún automóvil a la vista.","En esta imagen hay un coche, pero no hay ningún caballo.",La imagen representa un coche.,No hay ningún caballo en esta imagen.,hybrid
data/coco/images/val2017/000000016228.jpg,0,En esta imagen hay un banco y una corbata.,"Esta imagen muestra un bolso, sin ningún banco a la vista.",Esta imagen incluye un bolso.,Un banco no está incluido en esta imagen.,positive
data/coco/images/val2017/000000016228.jpg,0,"Hay un caballo presente, pero no hay ningún bolso en esta imagen.",Esta imagen muestra un bolso pero no hay ningún caballo.,En esta imagen se ve un bolso.,Esta imagen no presenta un caballo.,hybrid
data/coco/images/val2017/000000266409.jpg,0,En esta imagen no aparece ningún coche.,"Esta imagen contiene un automóvil, pero no hay esquís.",En esta imagen se incluye un coche.,Esta imagen no contiene esquís.,negative
data/coco/images/val2017/000000430961.jpg,0,"Esta imagen contiene una pelota deportiva, pero no se incluye ningún automóvil.","Esta imagen muestra un automóvil, pero no incluye una pelota deportiva.",En esta imagen se incluye un coche.,Esta imagen no contiene ningún balón deportivo.,hybrid
data/coco/images/val2017/000000080671.jpg,0,"Esta imagen muestra esquís, pero no hay bolso.","Esta imagen incluye un bolso, pero no hay esquís.",Esta imagen muestra un bolso.,No hay esquís en esta imagen.,hybrid
data/coco/images/val2017/000000577539.jpg,0,Esta imagen representa un plátano y un cuenco.,"Esta imagen muestra una mesa de comedor, pero no se ve ningún plátano.",En esta imagen hay una mesa de comedor.,En esta imagen no aparece ningún plátano.,positive
data/coco/images/val2017/000000476258.jpg,0,"Esta imagen muestra a una persona, pero no hay ningún automóvil.","Esta imagen muestra un automóvil, pero no hay ninguna persona presente.",Esta imagen muestra un coche.,No hay ninguna persona en esta imagen.,hybrid
data/coco/images/val2017/000000448365.jpg,0,En esta imagen no se ve ningún bolso.,"Hay un bolso, pero no una bicicleta.",Un bolso está presente en esta imagen.,Una bicicleta no está presente en esta imagen.,negative
data/coco/images/val2017/000000035197.jpg,0,En esta imagen se incluyen una persona y una patineta.,"En esta imagen hay un bolso, pero no hay ninguna persona.",Esta imagen presenta un bolso.,No se ve ninguna persona en esta imagen.,positive
data/coco/images/val2017/000000349860.jpg,0,No hay ningún camión en esta imagen.,"Esta imagen muestra un camión, pero no incluye un banco.",Esta imagen presenta un camión.,En esta imagen no se incluye un banco.,negative
data/coco/images/val2017/000000349860.jpg,0,En esta imagen hay una patineta y una persona.,"Esta imagen muestra un bolso, sin una patineta a la vista.",Esta imagen muestra un bolso.,Una patineta no está presente en esta imagen.,positive
data/coco/images/val2017/000000180135.jpg,0,"Esta imagen muestra a una persona, sin ningún automóvil a la vista.","Esta imagen muestra un automóvil, pero no hay ninguna persona presente.",Un coche está presente en esta imagen.,No hay ninguna persona en esta imagen.,hybrid
data/coco/images/val2017/000000486438.jpg,0,Esta imagen muestra a una persona con un donut.,"En esta imagen hay una silla, pero no una persona.",Esta imagen representa una silla.,Esta imagen no presenta a ninguna persona.,positive
data/coco/images/val2017/000000400573.jpg,0,"Esta imagen muestra una dona, pero no hay un bolso.","En esta imagen hay un bolso, pero no hay ningún donut.",Esta imagen muestra un bolso.,Una dona está notablemente ausente en esta imagen.,hybrid
data/coco/images/val2017/000000109798.jpg,0,No hay ninguna silla en esta imagen.,"Esta imagen presenta una silla, pero le falta un donut.",En esta imagen se incluye una silla.,No hay ningún donut en esta imagen.,negative
data/coco/images/val2017/000000370677.jpg,0,"Esta imagen no incluye un bolso,","Se ve un bolso, pero no hay ningún donut en esta imagen.",Esta imagen presenta un bolso.,No hay ningún donut incluido en esta imagen.,negative
data/coco/images/val2017/000000369370.jpg,0,No aparece ninguna persona en esta imagen.,"Esta imagen muestra a una persona, pero no hay mesa de comedor.",Una persona está incluida en esta imagen.,En esta imagen no se incluye una mesa de comedor.,negative
data/coco/images/val2017/000000502737.jpg,0,No hay ningún coche en esta imagen.,"Esta imagen muestra un automóvil, pero carece de taza.",Esta imagen muestra un coche.,En esta imagen no hay una taza.,negative
data/coco/images/val2017/000000515579.jpg,0,"""En esta imagen no se muestra ningún coche.""  # Cambiado para ser más conciso y claro.","Esta imagen muestra un automóvil, pero carece de una planta en maceta.",Esta imagen presenta un automóvil.,No se ve ninguna planta en maceta en esta imagen.,negative
data/coco/images/val2017/000000515579.jpg,0,En esta imagen no hay silla.,"Esta imagen muestra una silla, pero no hay ninguna persona.",En esta imagen se incluye una silla.,Ninguna persona está presente en esta imagen.,negative
data/coco/images/val2017/000000515445.jpg,0,No hay ningún coche presente en esta imagen.,"En esta imagen hay un coche, pero no hay ninguna tabla de surf.",Esta imagen muestra un coche.,No hay ninguna tabla de surf en esta imagen.,negative
data/coco/images/val2017/000000173383.jpg,0,"Esta imagen muestra una mesa de comedor, pero no hay silla.",Esta imagen muestra una silla pero no se ve ninguna mesa de comedor.,En esta imagen hay una silla.,En esta imagen no se incluye una mesa de comedor.,hybrid
data/coco/images/val2017/000000173383.jpg,0,Esta imagen presenta un cuchillo y una mesa de comedor.,"Esta imagen contiene un cuenco, sin ningún cuchillo a la vista.",Esta imagen muestra un cuenco.,Notablemente ausente en esta imagen hay un cuchillo.,positive
data/coco/images/val2017/000000438862.jpg,0,En esta imagen están presentes una persona y un banco.,"Esta imagen muestra un bolso, pero no hay ninguna persona.",Esta imagen presenta un bolso.,Ninguna persona está presente en esta imagen.,positive
data/coco/images/val2017/000000180560.jpg,0,"En esta imagen se ve un pastel, pero no hay una silla.","Esta imagen muestra una silla, pero no hay pastel.",En esta imagen se incluye una silla.,Esta imagen no presenta un pastel.,hybrid
data/coco/images/val2017/000000039956.jpg,0,"En esta imagen se incluye una silla, pero no hay mesa de comedor.","Esta imagen muestra una mesa de comedor, pero no hay ninguna silla.",Esta imagen incluye una mesa de comedor.,No se ve ninguna silla en esta imagen.,hybrid
data/coco/images/val2017/000000321214.jpg,0,En esta imagen no hay una mesa de comedor.,"En esta imagen se incluye una mesa de comedor, sin ninguna persona presente.",Esta imagen muestra una mesa de comedor.,Esta imagen no muestra a ninguna persona.,negative
data/coco/images/val2017/000000474028.jpg,0,Esta imagen presenta una pelota deportiva y una persona.,"En esta imagen hay un coche, pero no hay ningún balón deportivo.",Un coche está presente en esta imagen.,En esta imagen no se incluye ningún balón deportivo.,positive
data/coco/images/val2017/000000355257.jpg,0,Esta imagen no muestra una mesa de comedor.,"Esta imagen contiene una mesa de comedor, pero no hay ninguna persona en la escena.",En esta imagen se incluye una mesa de comedor.,No hay ninguna persona en esta imagen.,negative
data/coco/images/val2017/000000063154.jpg,0,En esta imagen no hay bolso.,"En esta imagen hay un bolso, pero no hay ninguna persona.",Esta imagen incluye un bolso.,Ninguna persona está incluida en esta imagen.,negative
data/coco/images/val2017/000000199551.jpg,0,Esta imagen presenta una persona y una cama.,"Hay un coche, pero no hay ninguna persona en esta imagen.",En esta imagen se incluye un coche.,No hay ninguna persona en esta imagen.,positive
data/coco/images/val2017/000000239347.jpg,0,No hay ningún bolso presente en esta imagen.,"Esta imagen muestra un bolso, pero no se incluye corbata.",Esta imagen contiene un bolso.,No hay corbata en esta imagen.,negative
data/coco/images/val2017/000000514508.jpg,0,No hay ningún coche presente en esta imagen.,"Esta imagen muestra un automóvil, pero no hay televisión.",Esta imagen presenta un automóvil.,No hay televisión en esta imagen.,negative
data/coco/images/val2017/000000473237.jpg,0,No hay ningún coche incluido en esta imagen.,"Esta imagen muestra un automóvil, pero no hay silla.",En esta imagen se incluye un coche.,No hay ninguna silla en esta imagen.,negative
data/coco/images/val2017/000000228144.jpg,0,"""En esta imagen no hay ningún cuenco"".","Esta imagen contiene un cuenco, sin ninguna silla a la vista.",En esta imagen hay un cuenco.,No hay ninguna silla en esta imagen.,negative
data/coco/images/val2017/000000206027.jpg,0,Esta imagen presenta una mesa de comedor acompañada de una botella.,"En esta imagen hay una silla, pero no hay una mesa de comedor.",Esta imagen contiene una silla.,No hay mesa de comedor en esta imagen.,positive
data/coco/images/val2017/000000078915.jpg,0,"Esta imagen incluye a una persona, pero no un bolso.","Esta imagen muestra un bolso, pero no hay ninguna persona presente.",Esta imagen muestra un bolso.,No se ve ninguna persona en esta imagen.,hybrid
data/coco/images/val2017/000000551215.jpg,0,"Esta imagen muestra a una persona, sin ninguna silla a la vista.","Hay una silla, pero no hay ninguna persona en esta imagen.",Esta imagen muestra una silla.,No hay ninguna persona en esta imagen.,hybrid
data/coco/images/val2017/000000544519.jpg,0,Esta imagen incluye un cepillo de dientes y una persona.,"En esta imagen hay una silla, pero no hay un cepillo de dientes.",Esta imagen muestra una silla.,Esta imagen no tiene cepillo de dientes.,positive
data/coco/images/val2017/000000096493.jpg,0,No hay ningún coche presente en esta imagen.,"Esta imagen muestra un automóvil, pero no hay ninguna persona presente.",En esta imagen se incluye un coche.,No hay ninguna persona en esta imagen.,negative
data/coco/images/val2017/000000023899.jpg,0,"Esta imagen muestra a una persona, sin ningún automóvil a la vista.","Esta imagen muestra un automóvil, pero no hay ninguna persona.",Esta imagen muestra un coche.,No hay ninguna persona en esta imagen.,hybrid
data/coco/images/val2017/000000340175.jpg,0,"En esta imagen hay una manzana, pero no hay ninguna persona.","En esta imagen hay una persona, pero no hay ninguna manzana.",Esta imagen representa a una persona.,No hay ninguna manzana presente en esta imagen.,hybrid
data/coco/images/val2017/000000340175.jpg,0,"En esta imagen hay una planta en maceta, pero no hay ningún cuenco.","En esta imagen hay un cuenco, pero no hay ninguna planta en maceta.",Esta imagen presenta un cuenco.,En esta imagen no se incluye una planta en maceta.,hybrid
data/coco/images/val2017/000000340175.jpg,0,Esta imagen presenta un libro y un sofá.,"Esta imagen incluye un cuenco, sin ningún libro a la vista.",En esta imagen se muestra un cuenco.,Esta imagen no representa un libro.,positive
data/coco/images/val2017/000000340175.jpg,0,No hay ningún cuenco en esta imagen.,Esta imagen muestra un cuenco pero no incluye un banco.,En esta imagen se incluye un cuenco.,En esta imagen no hay banco.,negative
data/coco/images/val2017/000000578500.jpg,0,No hay ninguna taza presente en esta imagen.,"Esta imagen muestra una taza, sin ningún jarrón a la vista.",Esta imagen muestra una taza.,En esta imagen no hay jarrón.,negative
data/coco/images/val2017/000000578500.jpg,0,"En esta imagen hay una silla, pero no hay ninguna persona.","En esta imagen hay una persona, pero no hay ninguna silla.",En esta imagen se muestra una persona.,No hay ninguna silla en esta imagen.,hybrid
data/coco/images/val2017/000000366141.jpg,0,No hay ningún libro presente en esta imagen.,"Esta imagen muestra un libro, pero no hay televisión.",Esta imagen presenta un libro.,En esta imagen no hay televisor.,negative
data/coco/images/val2017/000000366141.jpg,0,En esta imagen no se muestra una mesa de comedor.,"Esta imagen muestra una mesa de comedor, pero carece de silla.",En esta imagen se ve una mesa de comedor.,No hay ninguna silla en esta imagen.,negative
data/coco/images/val2017/000000057597.jpg,0,Esta imagen presenta un banco y un camión.,"Esta imagen muestra un autobús, pero no hay banco.",En esta imagen se muestra un autobús.,En esta imagen no se muestra un banco.,positive
data/coco/images/val2017/000000057597.jpg,0,No hay ningún bolso presente en esta imagen.,"Esta imagen muestra un bolso, pero no se ve ningún balón deportivo.",Un bolso está presente en esta imagen.,No se incluye ningún balón deportivo en esta imagen.,negative
data/coco/images/val2017/000000057597.jpg,0,"Esta imagen muestra una mochila, sin ningún autobús a la vista.","Esta imagen muestra un autobús, pero no hay ninguna mochila.",Esta imagen muestra un autobús.,No se incluye ninguna mochila en esta imagen.,hybrid
data/coco/images/val2017/000000559842.jpg,0,"En esta imagen hay una silla, mientras que no hay una mesa de comedor.",Esta imagen contiene una mesa de comedor pero no una silla.,Esta imagen muestra una mesa de comedor.,No hay ninguna silla en esta imagen.,hybrid
data/coco/images/val2017/000000559842.jpg,0,No hay mesa de comedor en esta imagen.,"Esta imagen muestra una mesa de comedor, sin ningún balón deportivo a la vista.",Esta imagen presenta una mesa de comedor.,No hay ningún balón deportivo en esta imagen.,negative
data/coco/images/val2017/000000434230.jpg,0,No hay ninguna taza en esta imagen.,"Esta imagen muestra una taza, sin ningún jarrón a la vista.",Esta imagen presenta una taza.,En esta imagen no se incluye un jarrón.,negative
data/coco/images/val2017/000000428454.jpg,0,No hay ningún camión presente en esta imagen.,Esta imagen muestra un camión pero no incluye una tabla de snowboard.,Un camión está presente en esta imagen.,Esta imagen no tiene una tabla de snowboard.,negative
data/coco/images/val2017/000000428454.jpg,0,"Esta imagen muestra una tabla de snowboard, sin ningún camión a la vista.","Esta imagen incluye un camión, pero no se encuentra una tabla de snowboard por ninguna parte.",Esta imagen muestra un camión.,No se encuentra ninguna tabla de snowboard en esta imagen.,hybrid
data/coco/images/val2017/000000399462.jpg,0,En esta imagen no hay ningún coche.,"Esta imagen muestra un automóvil, pero no hay ninguna persona.",Esta imagen muestra un coche.,Ninguna persona está presente en esta imagen.,negative
data/coco/images/val2017/000000261061.jpg,0,"Esta imagen muestra un bate de béisbol, pero no hay ningún automóvil.","Esta imagen muestra un automóvil, pero no incluye un bate de béisbol.",Esta imagen representa un coche.,En esta imagen no se incluye ningún bate de béisbol.,hybrid
data/coco/images/val2017/000000168330.jpg,0,"En esta imagen se ve una boca de incendios, pero no hay ninguna persona.",Esta imagen incluye a una persona pero no a una boca de incendio.,Esta imagen presenta a una persona.,No hay ninguna boca de incendio en esta imagen.,hybrid
data/coco/images/val2017/000000383384.jpg,0,Esta imagen presenta un bate de béisbol y un guante de béisbol.,"Esta imagen muestra un bolso, pero no se ve ningún bate de béisbol.",En esta imagen se ve un bolso.,En esta imagen no hay un bate de béisbol.,positive
data/coco/images/val2017/000000383384.jpg,0,No hay ninguna silla en esta imagen.,Esta imagen contiene una silla pero ninguna persona.,En esta imagen hay una silla.,Ninguna persona está presente en esta imagen.,negative
data/coco/images/val2017/000000342006.jpg,0,En esta imagen no hay silla.,"Esta imagen contiene una silla, pero no hay reloj.",Esta imagen muestra una silla.,Esta imagen no tiene reloj.,negative
data/coco/images/val2017/000000217285.jpg,0,"Esta imagen muestra a una persona, pero no hay una mesa de comedor.","Esta imagen muestra una mesa de comedor, pero no hay ninguna persona presente.",En esta imagen hay una mesa de comedor.,Ninguna persona está incluida en esta imagen.,hybrid
